dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF app > 1.8349999785423279 AND la <= 100.11000061035156 AND rrexp <= 3130.5550537109375 THEN defect = False,[0.16867314785507612],IF app > 4.5350000858306885 AND nrev <= 7.920000076293945 AND rrexp <= 2701.4949951171875 THEN defect = False,[0.0716521614216678],False
openstack,IF app > 1.2699999809265137 AND age <= 1.659999966621399 AND nrev > 2.7350000143051147 THEN defect = True,[0.18086220211997434],IF rsawr <= 0.20499999821186066 THEN defect = True,[0.24776184426917416],False
openstack,IF rtime > -45.42500114440918 AND ndev <= 23.875 AND app <= 2.34499990940094 THEN defect = False,[0.5948922681331552],IF age > 7.765000104904175 THEN defect = False,[0.14670660489953471],False
openstack,IF nrev <= 6.049999952316284 AND rtime <= 53.56999969482422 AND rrexp > 711.2200012207031 THEN defect = True,[0.09645846099644448],IF rrexp > 966.0549926757812 AND nrev > 3.40500009059906 THEN defect = True,[0.18662498432927757],False
openstack,IF asawr > 0.004999999888241291 AND la <= 34.329999923706055 THEN defect = False,[0.20324292711725128],IF rrexp <= 508.02000427246094 THEN defect = False,[0.23502192763792049],False
openstack,IF age > 3.4600000381469727 AND ent <= 0.5049999952316284 AND app > 0.7599999904632568 THEN defect = False,[0.14944177104830833],IF asawr > 0.024999999441206455 THEN defect = False,[0.2322695935996491],False
openstack,IF ndev > 76.00500106811523 AND rrexp <= 1739.1000366210938 THEN defect = False,[0.11415380557179257],IF la <= 12.625 THEN defect = False,[0.1978219718786491],False
openstack,IF ent <= 1.1349999904632568 AND rrexp <= 4547.544921875 AND nrev <= 5.819999933242798 THEN defect = False,[0.6860451902881681],IF app > 3.3700000047683716 AND la <= 189.91500091552734 AND nrev <= 3.4450000524520874 THEN defect = False,[0.23451763114476698],False
openstack,IF la > 25.164999961853027 THEN defect = True,[0.18575701906048014],IF rrexp <= 1593.719970703125 AND la > 83.85499954223633 THEN defect = True,[0.21676211585514016],False
openstack,IF age <= 44.19999885559082 AND app > 2.7549999952316284 THEN defect = True,[0.25315643592526105],IF app <= 6.7850000858306885 AND nrev > 1.8299999833106995 AND age <= 32.54999923706055 THEN defect = True,[0.21206603612843647],False
openstack,IF nrev > 2.6450001001358032 AND age > 8.414999961853027 THEN defect = False,[0.15141847053136595],IF nd <= 3.1750000715255737 AND nrev <= 6.4049999713897705 THEN defect = False,[0.3794951218079706],False
openstack,IF rrexp <= 1785.0449829101562 AND nrev <= 2.069999933242798 THEN defect = False,[0.3697554952749817],IF age > -3.4850000143051147 AND nrev <= 3.1600000858306885 AND rrexp <= 1871.219970703125 THEN defect = False,[0.5892752558658481],False
openstack,IF nrev <= 4.585000038146973 AND la <= 75.4900016784668 AND rsawr <= 0.35500000417232513 THEN defect = False,[1.0687645858816568],IF nrev <= 4.2149999141693115 AND age > 1.4550000429153442 AND nd <= 6.769999980926514 THEN defect = False,[0.28806156305367203],False
openstack,IF rrexp > 615.47998046875 AND age <= 2.8649998903274536 AND app <= 3.2949999570846558 THEN defect = True,[0.1450647227223044],IF app <= 4.575000047683716 AND la > 26.094999313354492 THEN defect = True,[0.14348462105982712],False
openstack,IF rtime > 0.7150000035762787 AND age > -9.299999713897705 THEN defect = False,[0.37715990501771784],IF rrexp <= 1328.260009765625 AND app > 2.809999942779541 THEN defect = False,[0.15515903907591666],False
openstack,IF rrexp > 1463.1499633789062 AND la > -461.375 AND nrev > -0.8350000083446503 THEN defect = True,[0.12910047201624655],IF nrev > 0.5149999856948853 AND age <= 9.09000015258789 AND app <= 4.229999780654907 THEN defect = True,[0.06614903511262565],False
openstack,IF app <= 3.875 AND rrexp > 1097.4450073242188 AND nrev > 1.8450000286102295 THEN defect = True,[0.06782830885497416],IF rtime <= 38.71499824523926 AND nd <= 5.934999942779541 THEN defect = True,[0.2687809615119053],False
openstack,IF nrev <= 8.820000171661377 AND la <= 265.3699951171875 AND age > 9.274999618530273 THEN defect = False,[0.34575940122724674],IF ent <= 1.1100000143051147 AND app > 3.2300000190734863 THEN defect = False,[0.16262982070788023],False
openstack,IF nrev > 2.4250000715255737 AND app > 1.899999976158142 AND rtime > -44.65500068664551 THEN defect = False,[0.06606311237552025],IF nrev <= 5.2250001430511475 AND la <= 258.30999755859375 AND rtime > -0.9050000011920929 THEN defect = False,[0.060399821377107595],False
openstack,IF nrev <= 3.7949999570846558 AND la <= 53.55000114440918 THEN defect = False,[2.1970689065986147e-23],IF age > -18.49000072479248 AND la <= 61.19499969482422 AND nrev <= 3.450000047683716 THEN defect = False,[1.5270067869075514e-23],False
openstack,IF nrev <= 1.2100000381469727 AND nrev <= 6.744999885559082 AND age <= 11.565000057220459 THEN defect = False,[0.3058080494457872],IF nrev <= 4.835000038146973 AND rtime > -86.5250015258789 THEN defect = False,[0.12497301973671958],False
openstack,IF la <= 210.59500122070312 AND nrev <= 2.6600000858306885 THEN defect = False,[2.065213342304986e-23],IF nd <= 1.975000023841858 AND nrev <= 3.7350000143051147 THEN defect = False,[1.9750909530380765e-23],False
openstack,IF app <= 3.284999966621399 AND rrexp > 817.4499816894531 AND la > -130.5800018310547 THEN defect = True,[0.245881425309164],IF ndev <= 31.494999885559082 AND nrev <= 4.414999961853027 THEN defect = True,[0.2288743858425195],False
openstack,IF rtime <= 24.875 AND nd <= 4.9700000286102295 AND nrev <= 6.25 THEN defect = True,[0.557176825961354],IF rrexp > -895.7549743652344 AND la > 118.14999771118164 AND nrev > -0.01499999687075615 THEN defect = True,[0.13069057448467805],False
openstack,IF ent <= 0.9750000238418579 AND nrev > 3.3249999284744263 AND rtime > -2.274999976158142 THEN defect = False,[0.11125150527613711],IF age > 12.349999904632568 AND la <= 369.739990234375 THEN defect = False,[0.2859786383320875],False
openstack,IF rtime > 45.51499938964844 THEN defect = False,[0.47297519746428596],IF ndev > 96.35000228881836 THEN defect = False,[0.11352876672052355],False
openstack,IF la <= 265.9700012207031 AND rtime > -7.664999961853027 THEN defect = False,[0.37400845686296064],IF rrexp <= 951.5649719238281 AND age > -9.510000228881836 AND nd <= 4.174999952316284 THEN defect = False,[1.0545230864098858],False
openstack,IF la <= 68.85499954223633 AND nrev <= 7.25 AND age > -15.269999980926514 THEN defect = False,[0.0887897093979556],IF la <= 334.57000732421875 AND rrexp <= 858.8199768066406 AND app > 1.2899999618530273 THEN defect = False,[0.13558688598844465],False
openstack,IF rrexp > 437.9750061035156 AND nrev > 5.039999961853027 AND la > -874.4400024414062 THEN defect = True,[0.0802458377080672],IF la > 37.135000228881836 AND rrexp > 490.5899963378906 AND nrev <= 9.805000305175781 THEN defect = True,[0.38319371738131547],False
openstack,IF ndev > 11.130000114440918 AND nrev > 2.9800000190734863 AND la <= 34.75 THEN defect = False,[0.12537765955528882],IF rrexp <= 1584.4550170898438 AND app > 2.1950000524520874 AND nrev <= 6.640000104904175 THEN defect = False,[0.20608473008491796],False
openstack,IF age > 5.93999981880188 THEN defect = False,[0.0522127640693521],IF rrexp <= 1927.5850219726562 AND nd <= 2.3000000715255737 AND age > 8.795000076293945 THEN defect = False,[0.6474328982738428],False
openstack,IF nrev <= 4.684999942779541 AND app > 4.870000123977661 THEN defect = False,[0.20702274019997308],IF age > -21.760000228881836 AND rtime > -42.46000099182129 AND age <= 7.875 THEN defect = False,[0.13774483593651635],False
openstack,IF la <= 93.79499816894531 AND app > 3.884999990463257 AND rrexp <= 2179.52001953125 THEN defect = False,[0.3061828707212419],IF nrev <= 9.96500015258789 AND app > 3.084999918937683 AND rrexp <= 2135.0400390625 THEN defect = False,[0.08035356341163259],False
openstack,IF rsawr <= 0.625 AND age <= 13.769999980926514 AND age <= 13.900000095367432 THEN defect = False,[0.34998105751793057],IF rrexp <= 754.4649963378906 AND la <= 353.2099914550781 THEN defect = False,[0.1213804140961294],False
openstack,IF app > 2.134999990463257 AND age > -29.8100004196167 AND nrev <= 8.380000114440918 THEN defect = False,[0.06164433273953153],IF rtime > -44.89999961853027 AND rtime > 9.204999923706055 AND nrev > 4.865000009536743 THEN defect = False,[0.13853324774059167],False
openstack,IF la <= 23.47000026702881 AND nd <= 1.9950000047683716 THEN defect = False,[0.4754001532892509],IF app <= 2.0049999952316284 AND age > 0.45499999821186066 THEN defect = False,[0.21650176729825465],False
openstack,IF app <= 5.430000066757202 AND asawr <= 0.14500000327825546 AND nrev > -0.1849999986588955 THEN defect = True,[0.15302836369849496],IF rrexp > 2044.1199951171875 AND ent > 0.8550000190734863 AND nrev > -1.4099999964237213 THEN defect = True,[0.058515799549360835],False
openstack,IF age <= 16.809999465942383 AND nrev > 1.5399999618530273 AND app <= 4.130000114440918 THEN defect = True,[0.14951697426562174],IF asawr > 0.024999999441206455 AND app <= 2.834999918937683 AND nrev > 0.33500000089406967 THEN defect = True,[0.32295231273837477],False
openstack,IF la <= 23.78499984741211 AND age > -2.1299999952316284 THEN defect = False,[0.10880552742775988],IF nrev <= 5.8399999141693115 AND app > 2.180000066757202 AND rrexp <= 1559.2050170898438 THEN defect = False,[0.2264944882529812],False
openstack,IF la > 62.11000061035156 THEN defect = True,[0.10730561887427256],IF app <= 2.490000009536743 AND nrev > 3.5549999475479126 AND la <= 49.65999984741211 THEN defect = True,[0.10817913500573764],False
openstack,IF age > 2.3049999475479126 THEN defect = False,[0.13144802529641506],IF ndev <= 88.81999969482422 AND app <= 2.34499990940094 AND nd <= 3.399999976158142 THEN defect = False,[0.11428499154827558],False
openstack,IF la > 82.2400016784668 THEN defect = True,[0.202337979812473],IF rsawr > 0.2549999952316284 AND rtime <= 27.940000534057617 THEN defect = True,[0.0995815243573826],False
openstack,IF nrev > 0.375 AND rrexp > 1763.280029296875 THEN defect = True,[0.12234511100596503],IF la > 47.89500045776367 THEN defect = True,[0.22705943277806998],False
openstack,IF rrexp > 1346.594970703125 THEN defect = True,[0.2451596389873899],IF rrexp > 782.6349792480469 AND nrev > 3.1500000953674316 THEN defect = True,[0.12463673746930545],False
openstack,IF rtime > 2.725000023841858 AND nrev > 2.8850001096725464 THEN defect = False,[0.050145851960724706],IF ndev > 5.954999923706055 AND la <= 298.97999572753906 AND app > 0.23000000417232513 THEN defect = False,[0.23236715430874444],False
openstack,IF rrexp <= 2363.044921875 AND nrev <= 5.894999980926514 AND app > 2.790000081062317 THEN defect = False,[0.2167402969307004],IF app > 4.140000104904175 AND rrexp <= 2755.0299072265625 AND nrev <= 5.9049999713897705 THEN defect = False,[0.6266632190481625],False
openstack,IF rtime > 10.940000057220459 THEN defect = False,[0.15951326007098296],IF age > -9.800000190734863 AND rtime > -25.889999389648438 THEN defect = False,[0.24851726127253876],False
openstack,IF nrev <= 3.9700000286102295 AND age <= 2.2300000190734863 AND ndev > 60.43000030517578 THEN defect = False,[0.5141877515036747],IF app > 3.759999990463257 AND nrev <= 4.764999866485596 AND age > -7.125 THEN defect = False,[0.4252052729421538],False
openstack,IF nrev <= 4.174999952316284 AND nd <= 1.8949999809265137 THEN defect = False,[2.4838058857374855e-23],IF la <= 51.579999923706055 AND nrev <= 3.7549999952316284 THEN defect = False,[1.6894896331977523e-23],False
openstack,IF app > 1.9700000286102295 AND nrev <= 3.9850000143051147 THEN defect = False,[0.04270930371954753],IF age > 2.1149999499320984 AND app <= 2.024999976158142 THEN defect = False,[0.4733048293079891],False
openstack,IF rrexp > 1471.0549926757812 AND nrev > -0.9350000023841858 THEN defect = True,[0.10211068480019195],IF la <= 41.5 AND rrexp > 1165.7999877929688 AND app <= 3.6750000715255737 THEN defect = True,[0.6504758993500425],False
openstack,IF la <= 153.1750030517578 AND rrexp <= 1369.4349975585938 THEN defect = False,[0.5756923348844607],IF nrev <= 2.3950001001358032 AND age > -6.539999961853027 AND rrexp <= 2551.7449951171875 THEN defect = False,[0.6328781382734083],False
openstack,IF rrexp > 1563.239990234375 THEN defect = True,[0.10505702801893535],IF la > 33.079999923706055 AND app <= 3.4199999570846558 AND rrexp > 892.6199951171875 THEN defect = True,[0.17679815816504088],False
openstack,IF nrev > -1.4649999737739563 AND app <= 4.2749998569488525 THEN defect = True,[0.1672101761832758],IF rtime <= 22.309999465942383 AND age <= 6.795000076293945 THEN defect = True,[0.20253373373713815],False
openstack,IF nrev > 0.2199999988079071 AND app <= 4.6600000858306885 AND rrexp > 1316.800048828125 THEN defect = True,[0.24822976815636477],IF age <= 8.369999885559082 AND nrev > 2.6950000524520874 AND app <= 5.4649999141693115 THEN defect = True,[0.12454573038854855],False
openstack,IF nrev > 3.2350000143051147 AND rrexp > 419.27000427246094 THEN defect = True,[0.12975698414927167],IF rrexp > 1014.6000061035156 AND la > -100.52999877929688 AND nrev > 1.8449999690055847 THEN defect = True,[0.22090974315106948],False
openstack,IF rrexp > 2056.1199340820312 AND age <= 19.99000072479248 AND la > 22.494999885559082 THEN defect = True,[0.3833929396294908],IF rtime <= 16.9350004196167 AND la > -29.019999504089355 THEN defect = True,[0.9877478360757891],False
openstack,IF nrev <= 11.704999923706055 AND rtime > 40.73500061035156 THEN defect = False,[0.3528078892585298],IF rtime > 44.829999923706055 AND nrev <= 23.269999504089355 THEN defect = False,[0.20305705458516324],False
openstack,IF age <= 19.670000076293945 AND app <= 4.4649999141693115 AND nrev > -1.925000011920929 THEN defect = True,[0.4191684356350433],IF age > 5.4599997997283936 AND nd > 2.340000033378601 THEN defect = True,[0.09376121141285382],False
openstack,IF app > 3.7649999856948853 AND rrexp <= 2193.3948974609375 AND nrev <= 6.515000104904175 THEN defect = False,[0.15387449443685294],IF app > 3.34499990940094 AND rrexp <= 1809.2999877929688 THEN defect = False,[0.16813099662823963],False
openstack,IF rtime > 35.79999923706055 AND age > -13.924999713897705 THEN defect = False,[0.1740160844236294],IF nrev <= 7.025000095367432 AND ndev > -32.124999046325684 AND age > 11.545000076293945 THEN defect = False,[0.18754694754419948],False
openstack,IF rrexp > 637.4150085449219 AND app <= 2.0399999618530273 AND nrev > 2.1850000619888306 THEN defect = True,[0.46845126896651446],IF age <= 6.5950000286102295 AND ent > 0.7350000143051147 THEN defect = True,[0.06892541911138761],False
openstack,IF la <= 164.24500274658203 AND rtime > -18.414999961853027 THEN defect = False,[0.07954144709283913],IF ent <= 0.9350000023841858 AND rtime > -37.545000076293945 AND app <= 3.4950000047683716 THEN defect = False,[0.31497072168457296],False
openstack,IF rrexp <= 1616.9749755859375 AND la > 6.9049999713897705 AND app > 1.1949999928474426 THEN defect = False,[0.4536472017362737],IF rtime > 2.450000047683716 AND nrev > 2.1200000047683716 AND app > 0.7299999892711639 THEN defect = False,[0.4512867931202367],False
openstack,IF nrev > 0.19500000029802322 AND age <= 4.179999828338623 AND rrexp <= 1343.010009765625 THEN defect = True,[0.3140385558559596],IF la <= 60.560001373291016 AND nrev <= 4.265000104904175 AND app <= 2.990000009536743 THEN defect = True,[0.19237752891634874],False
openstack,IF nd <= 1.6349999904632568 AND rrexp <= 2234.97998046875 THEN defect = False,[0.17561747690943266],IF nrev <= 3.274999976158142 AND la <= 69.61000061035156 AND rrexp <= 3021.114990234375 THEN defect = False,[0.16604456905046025],False
openstack,IF rtime <= 9.865000247955322 AND nrev > 3.0149999856948853 THEN defect = True,[0.18541547025973143],IF app <= 3.174999952316284 AND rrexp > 923.5150146484375 AND nrev <= 5.505000114440918 THEN defect = True,[0.11124215293869966],False
openstack,IF rrexp > 1010.0799865722656 AND rtime <= 15.87000036239624 AND nrev > 2.524999976158142 THEN defect = True,[0.11702315000418152],IF rrexp > 1872.4549560546875 AND app <= 5.8399999141693115 AND nrev > 3.725000023841858 THEN defect = True,[0.1931415275440214],False
