dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF app > 2.9950000047683716 AND ent > 0.48499999940395355 AND nrev <= 4.1549999713897705 THEN defect = False,[0.08919678539030393],IF la > 15.454999923706055 AND ent <= 0.9449999928474426 THEN defect = False,[0.2983261009212046],False
openstack,IF ent > 0.019999999552965164 AND nrev <= 2.024999976158142 THEN defect = False,[0.3456194632882684],IF age > 37.295000076293945 AND rtime > 2.215000033378601 AND ent <= 0.9550000131130219 THEN defect = False,[0.09276369875216069],False
openstack,IF app <= 3.0149999856948853 AND ndev <= 29.83000087738037 AND nrev <= 6.190000057220459 THEN defect = False,[0.10830369986743268],IF nd > 1.4950000047683716 AND app > 2.9600000381469727 THEN defect = False,[0.1275819496279582],False
openstack,IF rsawr > 0.33500000834465027 AND ndev <= 49.795000076293945 AND rtime <= 14.459999561309814 THEN defect = False,[0.19620960519576755],IF rrexp <= 1553.5250244140625 AND ent <= 0.800000011920929 AND ent <= 0.004999999888241291 THEN defect = False,[1.573692153846408e-23],False
openstack,IF nd > 1.5099999904632568 AND la <= 33.18499946594238 AND app <= 5.9649999141693115 THEN defect = False,[0.12298356520796593],IF age > 0.33500000834465027 AND age > 1.534999966621399 AND asawr > 0.004999999888241291 THEN defect = False,[0.10281675039704982],False
openstack,IF age <= 7.2149999141693115 AND rrexp <= 875.2250061035156 AND rrexp <= 1318.0550537109375 THEN defect = False,[0.10619361125571186],IF nd > 1.5049999952316284 AND ent > 0.004999999888241291 AND app > 2.9950000047683716 THEN defect = False,[0.10275988820702707],False
openstack,IF rsawr <= 0.9650000035762787 AND asawr <= 0.17500000447034836 AND age > 0.054999999701976776 THEN defect = False,[0.09310890397485432],IF asawr <= 0.16499999910593033 AND nd > 1.4249999523162842 AND ent > 0.009999999776482582 THEN defect = False,[0.04016431640404186],False
openstack,IF nrev > 3.915000081062317 AND rsawr <= 0.6050000190734863 THEN defect = False,[0.10680787754820478],IF nrev > 1.0149999856948853 AND nrev <= 4.414999961853027 AND nrev <= 4.169999837875366 THEN defect = False,[0.14621499351415398],False
openstack,IF nd > 1.524999976158142 AND age <= 7.700000047683716 AND ent <= 0.8550000190734863 THEN defect = False,[0.10831139005051396],IF ndev <= 91.76000213623047 AND ent > 0.8449999988079071 AND rsawr > 0.1850000023841858 THEN defect = False,[0.10298383223274861],False
openstack,IF app > 2.9250000715255737 AND app <= 3.0149999856948853 THEN defect = False,[0.11176097013374829],IF ent > 0.1900000050663948 AND ent > 0.004999999888241291 AND nrev <= 2.100000023841858 THEN defect = False,[0.31561994608978317],False
openstack,IF rtime > -0.22500000149011612 AND age > 0.17999999970197678 AND ent <= 0.9650000035762787 THEN defect = False,[0.11364793592791948],IF app > 1.3349999785423279 AND rtime > 18.22000026702881 THEN defect = False,[0.02661205150643257],False
openstack,IF asawr > 0.014999999664723873 AND ent <= 0.004999999888241291 AND rsawr > -0.09999999776482582 THEN defect = False,[0.10147702296731934],IF nd > 1.3199999928474426 AND ent > 0.004999999888241291 AND app > 1.9900000095367432 THEN defect = False,[0.0995840136620741],False
openstack,IF rtime <= 1.7050000429153442 AND nrev <= 4.894999980926514 THEN defect = False,[0.0855078472465717],IF age > 2.7899999618530273 THEN defect = False,[0.0891997451970453],False
openstack,IF nrev > 2.990000009536743 AND app > 1.725000023841858 AND ent <= 0.9650000035762787 THEN defect = False,[0.11214608953388822],IF rtime > 0.06499999947845936 AND app > 1.3450000286102295 AND app <= 2.0049999952316284 THEN defect = False,[0.12339079073929189],False
openstack,IF la <= 72.90500259399414 AND rtime > 6.93999981880188 THEN defect = False,[0.09861010622546268],IF la <= 123.40999984741211 AND app > 2.8949999809265137 AND ent <= 0.8050000071525574 THEN defect = False,[0.3849186811727309],False
openstack,IF asawr > 0.014999999664723873 AND la <= 116.95499801635742 THEN defect = False,[0.12115878847920944],IF app > 2.0399999618530273 AND nd > 1.5649999976158142 AND app > 2.9800000190734863 THEN defect = False,[0.11112375477679476],False
openstack,IF nrev <= 4.179999828338623 AND rsawr <= 0.5849999785423279 THEN defect = False,[0.10113841901716003],IF app <= 4.875 AND ndev <= 80.13000106811523 AND app <= 4.7250001430511475 THEN defect = False,[0.10922830449602153],False
openstack,IF rtime <= 8.150000095367432 AND la > 9.275000095367432 THEN defect = False,[0.13362010052056755],IF la > 5.9700000286102295 AND asawr > 0.004999999888241291 AND rsawr <= 0.8550000190734863 THEN defect = False,[0.09419049358116684],False
openstack,IF rrexp <= 1271.6099853515625 AND rtime <= 11.164999961853027 THEN defect = False,[0.09438467624700579],IF nrev <= 3.9100000858306885 AND rrexp <= 1307.0249633789062 THEN defect = False,[0.0946731589441854],False
openstack,IF rrexp <= 974.510009765625 AND age <= 4.049999952316284 THEN defect = False,[0.10285461233914402],IF app > 1.9700000286102295 AND app <= 2.975000023841858 AND app <= 2.0049999952316284 THEN defect = False,[0.1043848390314215],False
openstack,IF rsawr > 0.26500000059604645 AND nrev > 1.0049999952316284 AND ent <= 0.9350000023841858 THEN defect = True,[0.05480596192459806],IF nd <= 7.9049999713897705 AND rtime > 4.900000095367432 AND la > 17.68000030517578 THEN defect = True,[0.08680616140163959],False
openstack,IF rsawr <= 1.3650000095367432 AND app <= 4.819999933242798 AND la <= 3.4350000619888306 THEN defect = False,[0.27209966908911665],IF rsawr <= 0.5049999952316284 AND ent <= 0.004999999888241291 THEN defect = False,[0.02947757498702939],False
openstack,IF age <= 7.150000095367432 AND app > 2.069999933242798 AND asawr > 0.014999999664723873 THEN defect = True,[0.0856677523437253],IF nrev > 2.9800000190734863 AND nrev > 3.0149999856948853 THEN defect = True,[0.09309884262985804],False
openstack,IF ndev > 111.33499908447266 AND age <= 2.609999895095825 THEN defect = False,[0.2967217301101542],IF app <= 4.184999942779541 AND app > 2.9550000429153442 THEN defect = False,[0.2776951465335569],False
openstack,IF ndev <= 44.81999969482422 AND ndev <= 51.079999923706055 AND nrev <= 4.2149999141693115 THEN defect = False,[0.13306470314800417],IF nd > 1.5449999570846558 AND rtime > 0.08499999903142452 THEN defect = False,[0.04271987605769669],False
openstack,IF la <= 50.295000076293945 AND app <= 2.9950000047683716 THEN defect = False,[0.30394967170891035],IF app <= 2.165000081062317 AND rrexp <= 948.6099853515625 AND rrexp <= 1035.489990234375 THEN defect = False,[0.08315734237596716],False
openstack,IF ent > 0.004999999888241291 AND nrev <= 2.0749999284744263 THEN defect = False,[0.3722165914953072],IF nd > 1.2649999856948853 AND nrev <= 2.034999966621399 AND nrev <= 2.9850000143051147 THEN defect = False,[0.1149941724861321],False
openstack,IF rrexp <= 893.1750183105469 AND la <= 178.52999877929688 THEN defect = False,[0.021972923194967055],IF rtime <= 34.864999771118164 AND la > 8.039999961853027 AND rtime <= 5.769999980926514 THEN defect = False,[0.11087759242800377],False
openstack,IF rsawr > -0.11499999836087227 AND rtime > 3.569999933242798 AND ndev <= 27.824999809265137 THEN defect = False,[0.2672923088603888],IF rtime > -103.89999771118164 AND ent > 0.004999999888241291 AND app > 1.9800000190734863 THEN defect = False,[0.07741147800416241],False
openstack,IF rrexp <= 1711.7849731445312 AND nrev <= 5.930000066757202 AND la <= 130.79000091552734 THEN defect = True,[0.07671359057108984],IF nrev > 1.0099999904632568 AND nrev > 1.9350000023841858 AND nrev > 2.0049999952316284 THEN defect = True,[0.10004644187537529],False
openstack,IF rtime > 2.299999952316284 AND rtime > -7.269999980926514 THEN defect = True,[0.2559263364614486],IF la <= 69.59000015258789 AND ndev <= 29.630000114440918 THEN defect = True,[0.06816339326739165],False
openstack,IF app <= 4.974999904632568 AND rtime <= 7.9599997997283936 AND ndev <= 15.735000133514404 THEN defect = False,[0.11637229774438725],IF ent <= 0.9350000023841858 AND app > 1.9449999928474426 AND app > 1.1299999952316284 THEN defect = False,[0.33901325518203335],False
openstack,IF nrev > 2.9800000190734863 AND rtime > -2.649999976158142 AND rrexp <= 3258.0799560546875 THEN defect = False,[0.09845176178760966],IF nd <= 3.6850000619888306 AND nrev <= 8.5 THEN defect = False,[0.10455122602665821],False
openstack,IF app <= 2.0149999856948853 AND rsawr <= 0.9150000214576721 AND nd > 1.5950000286102295 THEN defect = False,[0.09295126493650735],IF nrev > 1.0049999952316284 AND la > 5.519999980926514 AND nrev > 3.990000009536743 THEN defect = False,[0.3372802639580381],False
openstack,IF rsawr <= 0.33500000834465027 AND ndev <= 53.9950008392334 AND rrexp > 233.53499603271484 THEN defect = False,[0.10322763520268732],IF app > 1.9700000286102295 AND nrev > 2.9700000286102295 AND nd > 1.4449999928474426 THEN defect = False,[0.08389550340921023],False
openstack,IF ent <= 0.9150000214576721 AND app > 3.0049999952316284 AND app > 2.9800000190734863 THEN defect = True,[0.08553506680003828],IF nrev > 0.8200000077486038 AND ent <= 0.9350000023841858 AND age <= 17.610000610351562 THEN defect = True,[0.2043203688514334],False
openstack,IF rtime <= 0.9150000214576721 THEN defect = False,[0.2383373729521868],IF asawr > -0.1899999976158142 AND rtime > -0.7800000011920929 THEN defect = False,[0.10578437624218591],False
openstack,IF ent <= 0.06000000052154064 AND app <= 3.0049999952316284 THEN defect = False,[0.11454180930741074],IF rtime > -2.0450000166893005 AND nrev > 1.1100000143051147 THEN defect = False,[0.0254032093438121],False
openstack,IF ndev <= 47.119998931884766 AND ndev <= 39.78499984741211 AND age > 7.424999952316284 THEN defect = False,[0.1106256381050142],IF app > 2.9550000429153442 AND ent > 0.009999999776482582 AND nd > 1.4950000047683716 THEN defect = False,[0.09398150451651054],False
openstack,IF ent > 0.014999999664723873 AND nd > 1.425000011920929 AND app <= 4.8399999141693115 THEN defect = True,[0.2771936823503416],IF ent <= 0.8650000095367432 AND asawr <= 0.3699999898672104 AND asawr > 0.024999999441206455 THEN defect = True,[0.2117538504112927],False
openstack,IF nd <= 1.0049999952316284 AND nrev <= 2.940000057220459 THEN defect = False,[0.07478459120248418],IF asawr > 0.014999999664723873 AND nrev <= 1.034999966621399 THEN defect = False,[0.5355185213366908],False
openstack,IF app > 1.925000011920929 AND ndev <= 63.05999946594238 THEN defect = False,[0.1258338323771938],IF ndev > 8.454999923706055 AND app > 1.9800000190734863 THEN defect = False,[0.12015169028996285],False
openstack,IF ndev > 7.525000095367432 THEN defect = False,[0.3150889211121706],IF la <= 40.114999771118164 AND app <= 2.0549999475479126 THEN defect = False,[0.06845577613500749],False
openstack,IF asawr > 0.03499999921768904 AND nrev <= 5.25 THEN defect = False,[0.1174094405061691],IF ent > 0.6449999809265137 AND nrev > 2.940000057220459 THEN defect = False,[0.13690831062270098],False
openstack,IF app <= 3.7300000190734863 AND app <= 3.334999918937683 THEN defect = False,[0.19202854549394108],IF nrev <= 2.2649999856948853 AND rrexp <= 1614.3900146484375 AND asawr <= 0.1850000023841858 THEN defect = False,[0.13808370772551806],False
openstack,IF nd > 1.5399999618530273 AND ent > 0.004999999888241291 AND rtime > 0.6499999761581421 THEN defect = False,[0.08524862355403513],IF rrexp <= 975.0250244140625 THEN defect = False,[0.2724294995034074],False
openstack,IF app > 1.9700000286102295 AND nrev > 4.229999780654907 AND ent <= 0.9650000035762787 THEN defect = False,[0.1234183161777841],IF la <= 117.77000045776367 AND rrexp <= 1053.7550048828125 THEN defect = False,[0.1032905639989623],False
openstack,IF rtime > -0.16499999165534973 AND nd > 1.9249999523162842 AND nrev <= 7.585000038146973 THEN defect = False,[0.2699089344641861],IF ndev > 45.15500068664551 AND rsawr > 0.23499999940395355 THEN defect = False,[0.09809100298715133],False
openstack,IF nd > 1.5049999952316284 AND app > 1.5450000166893005 AND nrev > 2.9950000047683716 THEN defect = False,[0.14432495496591988],IF rtime > -0.35999999195337296 AND asawr > 0.1249999962747097 THEN defect = False,[0.2734373896727054],False
openstack,IF app > 1.350000023841858 AND la > 16.640000343322754 AND la > 4.019999980926514 THEN defect = False,[0.11950160848075314],IF nd > 1.0950000286102295 AND ent > 0.024999999441206455 AND app > 1.975000023841858 THEN defect = False,[0.11204570917813113],False
openstack,IF asawr <= 0.23499999940395355 AND la <= 42.095001220703125 AND rsawr > 0.19500000029802322 THEN defect = False,[0.28619960150122287],IF la > 4.335000038146973 AND asawr > 0.004999999888241291 AND app <= 2.0549999475479126 THEN defect = False,[0.0996892495572015],False
openstack,IF la > 3.1899999380111694 AND rrexp > 522.2350158691406 THEN defect = False,[0.10385713032617348],IF app > 2.6049998998641968 AND app > 2.0649999380111694 AND la > -64.06999778747559 THEN defect = False,[0.07014539859705433],False
openstack,IF ent <= 0.875 AND ent > 0.004999999888241291 AND nd > 1.375 THEN defect = False,[0.12810630160810393],IF nrev <= 2.1049998998641968 AND nrev <= 2.7549999952316284 AND age <= 11.630000114440918 THEN defect = False,[0.33812886656164015],False
openstack,IF rrexp <= 965.0450134277344 AND age > 0.5450000166893005 AND nrev > 1.0399999618530273 THEN defect = False,[0.11560727400970384],IF nd <= 6.730000019073486 AND ent > 0.009999999776482582 AND app > 2.990000009536743 THEN defect = False,[0.30327602139732024],False
openstack,IF app > 2.9450000524520874 AND nd > 1.5149999856948853 AND ent <= 0.9350000023841858 THEN defect = False,[0.12417240249153945],IF app <= 4.825000047683716 AND rtime <= 21.43000030517578 AND app <= 4.045000076293945 THEN defect = False,[0.13264962877875186],False
openstack,IF nrev > 1.975000023841858 AND nrev > 1.0149999856948853 AND app > 1.9950000047683716 THEN defect = False,[0.08643173077580893],IF ent <= 0.004999999888241291 THEN defect = False,[1.526478341258794e-23],False
openstack,IF la <= 169.6449966430664 AND rrexp <= 948.8399963378906 AND app <= 4.924999952316284 THEN defect = False,[0.022163012329323942],IF rtime > -1.3250000476837158 AND rrexp > 497.86000061035156 THEN defect = False,[0.11254297646469107],False
openstack,IF nd > 1.1200000047683716 AND ent <= 0.9549999833106995 AND la <= 87.20000076293945 THEN defect = False,[0.13120050152737728],IF age > -2.5950000286102295 AND app > 2.9950000047683716 AND nrev > 1.9399999976158142 THEN defect = False,[0.24894063721347542],False
openstack,IF ndev > 5.974999904632568 AND ent <= 0.004999999888241291 THEN defect = False,[0.11858293194594763],IF app <= 4.0400002002716064 AND app <= 3.3149999380111694 THEN defect = False,[0.13367833486617212],False
openstack,IF rtime > 7.134999990463257 AND asawr <= 0.024999999441206455 THEN defect = False,[0.11143507115871969],IF app > 1.9049999713897705 AND nrev > 2.990000009536743 THEN defect = False,[0.0749316248710753],False
openstack,IF app <= 4.419999837875366 AND la <= 68.57500076293945 AND app <= 4.914999961853027 THEN defect = False,[0.13454166756857633],IF la <= 46.42499923706055 AND rsawr > 0.1249999962747097 AND rsawr > 0.32500000298023224 THEN defect = False,[0.0997922986757263],False
openstack,IF nd > 1.034999966621399 AND rrexp <= 2478.0550537109375 AND rtime > -3.2349999845027924 THEN defect = False,[0.12814499802003643],IF nrev > 1.965000033378601 AND nrev <= 2.024999976158142 THEN defect = False,[0.1298612986399919],False
openstack,IF rtime <= 17.97499942779541 AND age > 0.11499999836087227 THEN defect = True,[0.2326465775113842],IF nd <= 8.925000190734863 AND asawr > 0.014999999664723873 AND rtime > 8.285000324249268 THEN defect = True,[0.07607325336081583],False
openstack,IF rtime <= 7.039999961853027 AND asawr <= 0.17999999970197678 AND ent > 0.2849999964237213 THEN defect = False,[0.12804185681945843],IF app > 2.965000033378601 AND la <= 72.11000061035156 AND ent <= 0.9750000238418579 THEN defect = False,[0.2679428542401765],False
openstack,IF ent <= 0.009999999776482582 THEN defect = False,[3.1201798781356814e-24],IF age > 1.3600000143051147 AND nrev <= 2.024999976158142 AND age <= 33.76500129699707 THEN defect = False,[0.11159293113265677],False
